3447	want. What a beautiful world.	Quel monde magnifique.
3448	If Sam Altman was listening right now, what	Si Sam Altman nous écoutait maintenant,
3449	would you say to him?	que lui dirais‑tu ?
3450	I suspect he might be listening	— Je soupçonne qu’il l’est peut‑être,
3451	cuz someone might tweet this at him. I	parce que quelqu’un lui tweetera sans doute l’extrait.
3452	have to say that we have uh as per his	Je dirais que, comme il l’a tweeté lui‑même,
3453	other tweet we have moved faster	nous avançons plus vite que
3454	than our ability as humans to	notre capacité humaine à comprendre.
3455	comprehend. Okay. And that we might get	Et que oui, nous pourrions avoir beaucoup de chance,
3456	really really lucky but we also might	mais aussi faire une énorme erreur.
3457	mess this up badly and either way we'll	Dans les deux cas, on le remerciera ou on le blâmera.
3458	either thank him or blame him.	—
3459	Simple as that. Right. So	Aussi simple que ça.
3460	single-handedly Sam Altman's introduction	En solo, c’est l’introduction de l’IA par Sam Altman
3461	of AI in the wild was the trigger that	qui a servi de déclencheur à tout cela.
3462	started all of this.	—
3463	It was the netscape of the internet.	C’était le Netscape de l’intelligence artificielle.
3464	>> The Oppenheimer.	>> L’Oppenheimer.
3465	>> It's it's it definitely is our	>> Oui, c’est clairement notre moment Oppenheimer.
3466	openheimer moment. I mean I don't	Je ne me souviens plus qui disait récemment
3467	remember who was saying this recently	que les sommes investies aujourd’hui dans l’IA
3468	that uh we are orders of magnitude what	sont des ordres de grandeur supérieurs
3469	was invested in the Manhattan project is	à celles du projet Manhattan.
3470	being invested in AI	—
3471	>> right and and and I and I and I am not	>> Oui. Et pourtant, je ne suis pas pessimiste.
3472	pessimistic I told you openly I	Je te l’ai dit franchement :
3473	believe in a total utopia in 10 to 12 to	je crois à une utopie totale d’ici 10, 12, 15 ans,
3474	15 years time or immediately if the evil	ou même plus tôt si le mal de l’humain est contenu.
3475	that men can do was kept at bay right	—
3476	but I do not believe humanity is getting	Mais je ne crois pas que l’humanité soit assez unie
3477	together enough to say, "We've just	pour dire : « Nous venons de recevoir le génie dans sa lampe,
3478	received the genie in a bottle. Can we	s’il vous plaît, ne lui demandons pas de faire le mal ! »
3479	please not ask it to do bad things?"	—
3480	Anyone like not three wishes, you have	C’est plus que trois vœux : nous avons tous les vœux possibles.
3481	all the wishes that you want. Every one	Chacun de nous.
3482	of us.	—
3483	And it's just screws with my mind	Et ça me dépasse totalement,
3484	because imagine if I can give everyone	parce qu’imagine que je puisse offrir à tous
3485	in the world universal health care, you	les soins de santé, sans pauvreté,
3486	know, no poverty, no hunger, no	sans faim, sans sans‑abris, rien de tout ça.
3487	homelessness, no nothing. Everything's	Tout serait possible.
3488	possible.	—
3489	And yet we don't.	Et pourtant, nous ne le faisons pas.
3490	>> To continue what Sam Altman's blog said,	>> Pour poursuivre ce que Sam Altman disait dans son article,
3491	which he published a month, just over a	publié il y a un peu plus d’un mois :
3492	month ago, he said, "The rate of	« Le rythme du progrès technologique continuera d’accélérer,
3493	technological progress will keep	et les humains continueront de s’adapter à presque tout.
3494	accelerating, and it will continue to be	Il y aura des moments difficiles,
3495	the case that people are capable of	avec des métiers entiers qui disparaîtront.
3496	adapting to almost anything. There will	Mais le monde deviendra si rapidement plus riche
3497	be very hard parts like whole classes of	que nous pourrons envisager des idées politiques nouvelles,
3498	jobs going away. But on the other hand,	que nous n’aurions jamais pu adopter auparavant.
3499	the world will be getting so much richer	Nous ne mettrons sans doute pas en place un nouveau contrat social
3500	so quickly that we'll be able to	d’un coup, mais avec le temps,
3501	seriously entertain new policy ideas we	les changements graduels formeront quelque chose d’énorme.
3502	never could have before. We probably	Si l’histoire sert de guide,
3503	won't adopt a new social contract all at	nous trouverons de nouveaux buts, de nouveaux désirs
3504	once. But when we look back in a few	et assimilerons ces outils très vite.
3505	decades, the gradual changes will have	Les mutations d’emplois après la révolution industrielle
3506	amounted in something big. If history is	en sont un bon exemple récent.
3507	any guide, we'll figure out new things	Nos attentes augmenteront,
3508	to do and new things to want and	mais nos capacités aussi, et nous aurons tous
3509	assimilate new tools quickly. Job change	de meilleures choses. »
3510	after the industrial revolution is a	—
3511	good recent example. Expectations will	—
3512	go up, but capabilities will go up	—
3513	equally quickly, and we'll all get	—
3514	better stuff.	—
3515	>> We will build even more wonderful things	>> Nous construirons encore plus de merveilles les uns pour les autres.
3516	for each other. People have a long-term	Les humains ont un avantage profond sur l’IA :
3517	important and curious advantage over AI.	—
3518	We are hardwired to care about other	nous sommes câblés pour nous soucier des autres
3519	people and what they think and do, and	et de ce qu’ils pensent et font,
3520	we don't care very much about machines.	alors que les machines ne nous intéressent pas autant.
3521	And he ends this blog by saying, "May we	Il termine ainsi : « Puissions‑nous passer en douceur,
3522	scale smoothly, exponentially,	exponentiellement et sans heurt
3523	and uneventfully through super	vers la super‑intelligence. »
3524	intelligence."	—
3525	What a wonderful	Quelle belle prière,
3526	wish that assumes he has no control over	qui suppose qu’il n’en détient pas le contrôle.
3527	it. May we have all the ultmans in the	Puissions‑nous avoir tous les Altman du monde
3528	world help us scale gracefully and	pour nous aider à évoluer avec grâce,
3529	peacefully and uneventfully. Right.	pacifiquement, sans incident.
3530	>> It sounds like a prayer.	>> On dirait une prière.
3531	>> Yeah. May may we have them take keep	>> Oui. Puissent‑ils garder cela à l’esprit.
3532	that in mind. I mean think about it. I I	Prenons‑y un instant.
3533	have a very interesting comment on what	J’ai une réflexion intéressante sur ce que tu viens de dire.
3534	you just said. We will see exactly what	Nous verrons exactement ce qu’il décrit.
3535	he described there.	—
3536	>> Right? The world will become richer. So	>> Oui ? Le monde deviendra bien plus riche.
3537	much richer. But how will we reduce	Mais comment redistribuer ces richesses ?
3538	distribute the riches? And I want you to	Imagine deux camps : la Chine communiste
3539	imagine two camps. Communist China	et l’Amérique capitaliste.
3540	and capitalist America.	—
3541	I want you to imagine what would happen	Imagine ce qui se passerait
3542	in capitalist America if we have 30%	en Amérique, avec 30 % de chômage.
3543	unemployment.	—
3544	>> There'll be social unrest	>> Ce serait des émeutes.
3545	>> in the streets. Right.	>> Dans les rues, oui.
3546	>> Yeah.	>> Oui.
3547	>> And I want you to imagine if China lives	>> Et imagine que la Chine reste fidèle à sa politique
3548	true to caring for its nations and	de bien‑être collectif, et remplace chaque travailleur par un robot.
3549	replaced every worker with a robot, what	—
3550	would it give its it its citizens?	que donnerait‑elle à ses citoyens ?
3551	>> UBI.	>> Un revenu universel.
3552	>> Correct.	>> Exact.
3553	That is the ideological problem because	Voilà le problème idéologique.
3554	in China's world today	Dans la Chine d’aujourd’hui,
3555	the prosperity of every citizen is	la prospérité de chaque citoyen est plus grande
3556	higher than the prosperity of the	que celle du capitaliste.
3557	capitalist.	—
3558	In America today the prosperity of the	En Amérique, c’est l’inverse :
3559	capitalist is higher than the prosperity	la prospérité du capitaliste dépasse celle des citoyens.
3560	of every citizen. And that's the tiny	Et c’est ce léger basculement mental
3561	mind shift.	—
3562	That's a tiny mind shift. Okay. where	— très léger, mais déterminant.
3563	where the mind shift basically becomes	Où tout revient à dire : donnons aux capitalistes
3564	look give the capitalists anything they	tout ce qu’ils veulent, tout l’argent, tous les yachts,
3565	want all the money they want all the	tout.
3566	yachts they want everything they want	—
3567	>> so what's your conclusion there	>> Alors, quelle est ta conclusion ?
3568	>> I'm hoping the world will wake up	>> J’espère que le monde va se réveiller.
3569	>> what can you know there's probably a	>> Tu sais, il y a sans doute quelques millions d’auditeurs
3570	couple of million people listening right	en train d’écouter, peut‑être 5, 10, 20 millions.
3571	now maybe five maybe 10 maybe even 20	—
3572	million people	—
3573	>> pressure Stephen	>> Aucune pression, Stephen !
3574	>> no pressure to you mate I don't I don't	>> Aucune pression pour toi. Moi non plus je n’ai pas les réponses.
